date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:42	177511/177511	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2019:10:43%20GMT	https://nysexerc.com/wp-content/uploads/2023/10/tokenomics.png	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/uploads/2023/10/tokenomics.png	(from https://nysexerc.com/)
11:40:42	92837/92837	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2019:14:25%20GMT	https://nysexerc.com/wp-content/uploads/2023/10/name.png	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/uploads/2023/10/name.png	(from https://nysexerc.com/)
11:40:42	121241/121241	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2019:13:09%20GMT	https://nysexerc.com/wp-content/uploads/2023/10/symbol.png	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/uploads/2023/10/symbol.png	(from https://nysexerc.com/)
11:40:42	136482/136482	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2017:15:04%20GMT	https://nysexerc.com/wp-content/uploads/2023/10/im-1.png	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/uploads/2023/10/im-1.png	(from https://nysexerc.com/)
11:40:43	400715/400715	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2018:56:57%20GMT	https://nysexerc.com/wp-content/uploads/2023/10/im-4.png	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/uploads/2023/10/im-4.png	(from https://nysexerc.com/)
11:40:45	3741/3741	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Mar%202022%2008:35:04%20GMT	http://nysexerc.com/wp-content/themes/Avada/assets/images/patterns/pattern1.png	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/themes/Avada/assets/images/patterns/pattern1.png	(from https://nysexerc.com/wp-content/uploads/fusion-styles/531843646cdf65a2c62f3a3051a974b5.min.css?ver=3.6)
11:40:47	62393/62393	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Mar%202022%2008:35:04%20GMT	http://nysexerc.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.svg	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.svg	(from https://nysexerc.com/wp-content/uploads/fusion-styles/531843646cdf65a2c62f3a3051a974b5.min.css?ver=3.6)
11:40:48	19088/19088	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Mar%202022%2008:35:04%20GMT	http://nysexerc.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.ttf	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.ttf	(from https://nysexerc.com/wp-content/uploads/fusion-styles/531843646cdf65a2c62f3a3051a974b5.min.css?ver=3.6)
11:40:54	326/326	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Mar%202022%2008:34:40%20GMT	https://nysexerc.com/wp-content/plugins/fusion-builder/assets/images/iLightbox/closedhand.cur	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/plugins/fusion-builder/assets/images/iLightbox/closedhand.html	(from https://nysexerc.com/wp-content/uploads/fusion-styles/531843646cdf65a2c62f3a3051a974b5.min.css?ver=3.6)
11:40:54	113/113	---MC-	200	added ('OK')	text/plain	date:Tue,%2012%20Mar%202024%2016:40:55%20GMT	http://nysexerc.com/robots.txt		(from https://nysexerc.com/)
11:41:03	1661/1661	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2005%20Oct%202023%2004:46:52%20GMT	https://nysexerc.com/author/admin/feed/	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/author/admin/feed/index.html	(from https://nysexerc.com/author/admin/)
11:41:06	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Mar%202022%2008:35:04%20GMT	http://nysexerc.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	(from https://nysexerc.com/wp-content/uploads/fusion-styles/531843646cdf65a2c62f3a3051a974b5.min.css?ver=3.6)
11:41:06	357402/357402	---M--	200	added ('OK')	application/javascript	date:Thu,%2005%20Oct%202023%2004:42:24%20GMT	https://nysexerc.com/wp-content/uploads/fusion-scripts/570506d85c4f04fe0f14a8668c1133e4.min.js?ver=3.6	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/uploads/fusion-scripts/570506d85c4f04fe0f14a8668c1133e4.min039c.js	(from https://nysexerc.com/)
11:41:06	593/593	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Mar%202024%2016:41:04%20GMT	https://nysexerc.com/wp-json/wp/v2/users/1	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-json/wp/v2/users/1.json	(from https://nysexerc.com/author/admin/)
11:41:06	1066507/1066507	---M--	200	added ('OK')	text/css	date:Sat,%2007%20Oct%202023%2010:29:12%20GMT	https://nysexerc.com/wp-content/uploads/fusion-styles/4f2d14fcedf5e052b87ca62c8678e583.min.css?ver=3.6	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/uploads/fusion-styles/4f2d14fcedf5e052b87ca62c8678e583.min039c.css	(from https://nysexerc.com/author/admin/)
11:41:07	37614/37614	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:41:07%20GMT	https://nysexerc.com/category/uncategorized/	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/category/uncategorized/index.html	(from https://nysexerc.com/author/admin/)
11:41:07	48240/48240	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:41:08%20GMT	https://nysexerc.com/2023/09/10/hello-world/	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/2023/09/10/hello-world/index.html	(from https://nysexerc.com/author/admin/)
11:41:07	395104/395104	---M--	200	added ('OK')	application/javascript	date:Thu,%2005%20Oct%202023%2003:07:00%20GMT	https://nysexerc.com/wp-content/uploads/fusion-scripts/146d56468d7599b3a5cec3a144aaf5c0.min.js?ver=3.6	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/uploads/fusion-scripts/146d56468d7599b3a5cec3a144aaf5c0.min039c.js	(from https://nysexerc.com/author/admin/)
11:41:08	1640/1640	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2005%20Oct%202023%2004:46:52%20GMT	https://nysexerc.com/2023/09/10/hello-world/feed/	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/2023/09/10/hello-world/feed/index.html	(from https://nysexerc.com/2023/09/10/hello-world/)
11:41:08	1067501/1067501	---M--	200	added ('OK')	text/css	date:Thu,%2005%20Oct%202023%2003:09:27%20GMT	https://nysexerc.com/wp-content/uploads/fusion-styles/be4eb2ae8e70412e43ecd41d4249e748.min.css?ver=3.6	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/uploads/fusion-styles/be4eb2ae8e70412e43ecd41d4249e748.min039c.css	(from https://nysexerc.com/2023/09/10/hello-world/)
11:41:08	1683/1683	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Mar%202024%2016:41:09%20GMT	https://nysexerc.com/wp-json/wp/v2/posts/1	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-json/wp/v2/posts/1.json	(from https://nysexerc.com/2023/09/10/hello-world/)
11:41:08	2139/2139	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Mar%202024%2016:41:09%20GMT	https://nysexerc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnysexerc.com%2F2023%2F09%2F10%2Fhello-world%2F	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-json/oembed/1.0/embed3e14.json	(from https://nysexerc.com/2023/09/10/hello-world/)
11:41:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2016:41:09%20GMT	https://nysexerc.com/?p=1	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/indexcff1.html	(from https://nysexerc.com/2023/09/10/hello-world/)
11:41:08	2290/2290	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Mar%202024%2016:41:09%20GMT	https://nysexerc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnysexerc.com%2F2023%2F09%2F10%2Fhello-world%2F&format=xml	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-json/oembed/1.0/embed95bb	(from https://nysexerc.com/2023/09/10/hello-world/)
11:41:09	2981/2981	---M--	200	added ('OK')	application/javascript	date:Fri,%2008%20Apr%202022%2020:07:18%20GMT	https://nysexerc.com/wp-includes/js/comment-reply.min.js?ver=6.4.3	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-includes/js/comment-reply.min84fc.js	(from https://nysexerc.com/2023/09/10/hello-world/)
11:41:09	48235/48235	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:41:10%20GMT	https://nysexerc.com/2023/09/10/hello-world/?replytocom=1	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/2023/09/10/hello-world/index6809.html	(from https://nysexerc.com/2023/09/10/hello-world/)
11:41:09	312031/312031	---M--	200	added ('OK')	application/javascript	date:Thu,%2005%20Oct%202023%2008:43:17%20GMT	https://nysexerc.com/wp-content/uploads/fusion-scripts/a1fee959ef43e83ebd9804ddf53407a7.min.js?ver=3.6	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-content/uploads/fusion-scripts/a1fee959ef43e83ebd9804ddf53407a7.min039c.js	(from https://nysexerc.com/2023/09/10/hello-world/)
11:41:10	596/596	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Mar%202024%2016:41:10%20GMT	https://nysexerc.com/wp-json/wp/v2/categories/1	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/wp-json/wp/v2/categories/1.json	(from https://nysexerc.com/category/uncategorized/)
11:41:10	1679/1679	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2005%20Oct%202023%2004:46:52%20GMT	https://nysexerc.com/category/uncategorized/feed/	C:/Users/Diego/Desktop/Robo%20webzittt/NYASEX/nysexerc.com/category/uncategorized/feed/index.html	(from https://nysexerc.com/category/uncategorized/)
